date,map_name,game_win,ban_a_us,ban_a_op,ban_d_us,ban_d_op,gtype,nrounds,score_us,score_op,round_1_site,round_1_side,round_1_win,round_1_rtype,round_1_endcondition,round_1_date,ema_round_1_opperator,ema_round_1_kills,ema_round_1_assists,ema_round_1_survived,ema_round_1_entryfrag,ema_round_1_diffuser,ema_round_1_cluth,mihnea_round_1_opperator,mihnea_round_1_kills,mihnea_round_1_assists,mihnea_round_1_survived,mihnea_round_1_entryfrag,mihnea_round_1_diffuser,mihnea_round_1_cluth,round_2_site,round_2_side,round_2_win,round_2_rtype,round_2_endcondition,round_2_date,ema_round_2_opperator,ema_round_2_kills,ema_round_2_assists,ema_round_2_survived,ema_round_2_entryfrag,ema_round_2_diffuser,ema_round_2_cluth,mihnea_round_2_opperator,mihnea_round_2_kills,mihnea_round_2_assists,mihnea_round_2_survived,mihnea_round_2_entryfrag,mihnea_round_2_diffuser,mihnea_round_2_cluth,round_3_site,round_3_side,round_3_win,round_3_rtype,round_3_endcondition,round_3_date,ema_round_3_opperator,ema_round_3_kills,ema_round_3_assists,ema_round_3_survived,ema_round_3_entryfrag,ema_round_3_diffuser,ema_round_3_cluth,mihnea_round_3_opperator,mihnea_round_3_kills,mihnea_round_3_assists,mihnea_round_3_survived,mihnea_round_3_entryfrag,mihnea_round_3_diffuser,mihnea_round_3_cluth,round_4_site,round_4_side,round_4_win,round_4_rtype,round_4_endcondition,round_4_date,ema_round_4_opperator,ema_round_4_kills,ema_round_4_assists,ema_round_4_survived,ema_round_4_entryfrag,ema_round_4_diffuser,ema_round_4_cluth,mihnea_round_4_opperator,mihnea_round_4_kills,mihnea_round_4_assists,mihnea_round_4_survived,mihnea_round_4_entryfrag,mihnea_round_4_diffuser,mihnea_round_4_cluth,round_5_site,round_5_side,round_5_win,round_5_rtype,round_5_endcondition,round_5_date,ema_round_5_opperator,ema_round_5_kills,ema_round_5_assists,ema_round_5_survived,ema_round_5_entryfrag,ema_round_5_diffuser,ema_round_5_cluth,mihnea_round_5_opperator,mihnea_round_5_kills,mihnea_round_5_assists,mihnea_round_5_survived,mihnea_round_5_entryfrag,mihnea_round_5_diffuser,mihnea_round_5_cluth,round_6_site,round_6_side,round_6_win,round_6_rtype,round_6_endcondition,round_6_date,ema_round_6_opperator,ema_round_6_kills,ema_round_6_assists,ema_round_6_survived,ema_round_6_entryfrag,ema_round_6_diffuser,ema_round_6_cluth,mihnea_round_6_opperator,mihnea_round_6_kills,mihnea_round_6_assists,mihnea_round_6_survived,mihnea_round_6_entryfrag,mihnea_round_6_diffuser,mihnea_round_6_cluth,round_7_site,round_7_side,round_7_win,round_7_rtype,round_7_endcondition,round_7_date,ema_round_7_opperator,ema_round_7_kills,ema_round_7_assists,ema_round_7_survived,ema_round_7_entryfrag,ema_round_7_diffuser,ema_round_7_cluth,mihnea_round_7_opperator,mihnea_round_7_kills,mihnea_round_7_assists,mihnea_round_7_survived,mihnea_round_7_entryfrag,mihnea_round_7_diffuser,mihnea_round_7_cluth,round_8_site,round_8_side,round_8_win,round_8_rtype,round_8_endcondition,round_8_date,ema_round_8_opperator,ema_round_8_kills,ema_round_8_assists,ema_round_8_survived,ema_round_8_entryfrag,ema_round_8_diffuser,ema_round_8_cluth,mihnea_round_8_opperator,mihnea_round_8_kills,mihnea_round_8_assists,mihnea_round_8_survived,mihnea_round_8_entryfrag,mihnea_round_8_diffuser,mihnea_round_8_cluth,round_9_site,round_9_side,round_9_win,round_9_rtype,round_9_endcondition,round_9_date,ema_round_9_opperator,ema_round_9_kills,ema_round_9_assists,ema_round_9_survived,ema_round_9_entryfrag,ema_round_9_diffuser,ema_round_9_cluth,mihnea_round_9_opperator,mihnea_round_9_kills,mihnea_round_9_assists,mihnea_round_9_survived,mihnea_round_9_entryfrag,mihnea_round_9_diffuser,mihnea_round_9_cluth
,Club House,False,,,,,,5,1,4,1,defense,False,,,,sentry,0,,False,,,,melusi,0,,False,,,,2,defense,True,,,,thorn,3,,True,,,,sentry,0,,False,,,,1,defense,False,,,,thorn,0,,False,,,,wamai,0,,False,,,,2,attack,False,,,,striker,0.0,,False,,,,capitao,0,,False,,,,1,attack,False,,,,nokk,1.0,,False,,,,striker,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,5,1,4,1,attack,False,,,,jackal,0,,False,,,,maverick,1,,False,,,,3,attack,False,,,,jackal,1,,False,,,,maverick,0,,False,,,,4,attack,False,,,,jackal,1,,False,,,,maverick,2,,False,,,,1,defense,True,,,,mira,0.0,,False,,,,doc,1,,False,,,,3,defense,False,,,,mira,1.0,,False,,,,rook,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,True,dokkaebi,nothing,clash,thunderbird,,4,4,0,1,defense,True,,,,thorn,0,,True,,,,frost,1,,True,,,,4,defense,True,,,,thorn,1,,False,,,,kaid,0,,False,,,,2,defense,True,,,,maestro,1,,True,,,,melusi,0,,False,,,,1,attack,True,,,,iq,0.0,,True,,,,finka,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,False,,,,,,4,0,4,1,attack,False,,,,iq,0,,False,,,,maverick,0,,False,,,,2,attack,False,,,,iq,0,,False,,,,ying,0,,False,,,,3,attack,False,,,,iq,0,,False,,,,ram,0,,False,,,,1,defense,False,,,,maestro,0.0,,False,,,,melusi,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,,,,,,4,4,0,1,defense,True,,,,maestro,0,,True,,,,frost,1,,False,,,,2,defense,True,,,,maestro,0,,True,,,,melusi,1,,True,,,,3,defense,True,,,,maestro,0,,False,,,,alibi,3,,True,,,,1,attack,True,,,,iq,1.0,,True,,,,finka,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,False,,,,,,5,1,4,1,attack,False,,,,iq,0,,False,,,,blitz,0,,False,,,,2,attack,False,,,,iq,1,,False,,,,blitz,0,,False,,,,3,attack,False,,,,iq,0,,False,,,,blitz,0,,False,,,,2,defense,True,,,,jager,0.0,,True,,,,bandit,2,,True,,,,1,defense,False,,,,jager,0.0,,False,,,,bandit,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,,,,,,5,4,1,1,defense,True,,,,bandit,1,,True,,,,jager,1,,False,,,,2,defense,True,,,,jager,1,,False,,,,bandit,0,,False,,,,3,defense,False,,,,jager,0,,False,,,,bandit,2,,False,,,,1,attack,True,,,,iq,1.0,,True,,,,ying,1,,True,,,,1,attack,True,,,,iq,0.0,,True,,,,ying,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,,5,1,4,1,defense,False,,,,jager,0,,False,,,,bandit,0,,False,,,,1,defense,False,,,,jager,0,,False,,,,bandit,0,,False,,,,2,defense,True,,,,jager,2,,True,,,,bandit,1,,True,,,,1,attack,False,,,,sens,0.0,,False,,,,iq,2,,False,,,,2,attack,False,,,,finka,1.0,,False,,,,iq,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,True,dokkaebi,deimos,caveira,clash,,4,4,0,1,attack,True,,,,iq,0,,True,,,,ying,0,,True,,,,1,attack,True,,,,ash,0,,False,,,,ying,1,,False,,,,1,attack,True,,,,ash,3,,True,,,,iq,1,,False,,,,1,defense,True,,,,thorn,0.0,,True,,,,frost,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,False,blitz,montagne,caveira,clash,,5,1,4,1,defense,False,,,,thorn,2,,False,,,,alibi,1,,False,,,,4,defense,False,,,,thorn,0,,False,,,,mira,3,,False,,,,4,defense,True,,,,thorn,1,,True,,,,mira,0,,True,,,,2,attack,False,,,,ash,1.0,,False,,,,ying,0,,False,,,,1,attack,False,,,,buck,1.0,,False,,,,finka,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,False,,,,,,6,2,4,1,defense,True,,,,fenrir,0,,True,,,,bandit,0,,False,,,,4,defense,True,,,,wamai,1,,True,,,,jager,1,,False,,,,2,defense,False,,,,doc,0,,False,,,,alibi,0,,False,,,,4,attack,False,,,,grim,2.0,,False,,,,iq,1,,False,,,,1,attack,False,,,,lion,2.0,,False,,,,iq,0,,False,,,,3,attack,False,,,,amaru,0.0,,False,,,,iq,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emerald,True,,,,,,7,4,3,1,attack,True,,,,ace,1,,False,,,,iq,1,,False,,,,1,attack,False,,,,capitao,0,,False,,,,iq,1,,False,,,,2,attack,True,,,,striker,0,,False,,,,iq,3,,True,,,,1,defense,True,,,,frost,1.0,,False,,,,maestro,2,,True,,,,2,defense,False,,,,mute,0.0,,False,,,,maestro,0,,False,,,,4,defense,False,,,,maestro,3.0,,False,,,,alibi,0,,False,,,,1,attack,True,,,,striker,0.0,,False,,,,jackal,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,True,,,,,,7,4,3,1,defense,True,,,,kaid,1,,True,,,,sentry,4,,False,,,,4,defense,True,,,,fenrir,0,,False,,,,goyo,0,,False,,,,3,defense,True,,,,valkyrie,2,,True,,,,melusi,0,,False,,,,1,attack,False,,,,thatcher,0.0,,False,,,,iana,0,,False,,,,4,attack,False,,,,deimos,0.0,,False,,,,jackal,1,,False,,,,3,attack,False,,,,dokkaebi,0.0,,False,,,,finka,0,,False,,,,1,defense,True,,,,jager,0.0,,False,,,,ela,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,False,montagne,jackal,caveira,fenrir,,6,2,4,4,defense,False,,,,thorn,0,,False,,,,mira,0,,False,,,,1,defense,True,,,,thorn,0,,True,,,,frost,3,,True,,,,4,defense,True,,,,thorn,0,,False,,,,mira,2,,True,,,,1,attack,False,,,,iq,0.0,,False,,,,ying,2,,False,,,,4,attack,False,,,,nokk,0.0,,False,,,,ying,0,,False,,,,2,attack,False,,,,ash,0.0,,False,,,,ram,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emerald,False,,,,,,7,3,4,1,attack,True,,,,twitch,0,,True,,,,nokk,0,,False,,,,1,attack,True,,,,ace,1,,True,,,,kali,1,,True,,,,4,attack,False,,,,blackbeard,0,,False,,,,zero,0,,False,,,,1,defense,False,,,,goyo,0.0,,False,,,,fenrir,0,,False,,,,1,defense,False,,,,bandit,2.0,,False,,,,melusi,0,,False,,,,4,defense,True,,,,melusi,0.0,,False,,,,solis,0,,False,,,,4,defense,False,,,,kaid,0.0,,False,,,,azami,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,True,,,,,,5,4,1,1,defense,True,,,,wamai,0,,True,,,,melusi,2,,True,,,,2,defense,True,,,,maestro,0,,True,,,,melusi,0,,True,,,,3,defense,True,,,,valkyrie,0,,True,,,,melusi,2,,True,,,,1,attack,False,,,,osa,0.0,,False,,,,gridlock,0,,False,,,,2,attack,True,,,,osa,1.0,,True,,,,gridlock,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,False,,,,,,5,1,4,1,attack,False,,,,osa,0,,False,,,,gridlock,0,,False,,,,4,attack,False,,,,osa,0,,False,,,,fuze,2,,False,,,,2,attack,True,,,,nokk,1,,True,,,,ying,3,,True,,,,1,defense,False,,,,thorn,1.0,,False,,,,melusi,0,,False,,,,4,defense,False,,,,thorn,0.0,,False,,,,mira,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,True,dokkaebi,jackal,caveira,kapkan,,5,4,1,1,attack,True,,,,ash,3,,True,,,,ying,0,,False,,,,2,attack,False,,,,ash,0,,False,,,,osa,1,,False,,,,4,attack,True,,,,ash,3,,True,,,,gridlock,1,,False,,,,1,defense,True,,,,thorn,0.0,,True,,,,frost,2,,True,,,,4,defense,True,,,,thorn,2.0,,True,,,,kaid,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,False,dokkaebi,brava,clash,caveira,,6,2,4,1,attack,False,,,,jackal,2,,False,,,,ace,0,,False,,,,4,attack,True,,,,thatcher,1,,False,,,,thermite,0,,False,,,,3,attack,False,,,,ash,0,,False,,,,ram,2,,False,,,,1,defense,True,,,,valkyrie,0.0,,True,,,,castle,1,,True,,,,4,defense,False,,,,mute,0.0,,False,,,,mira,0,,False,,,,4,defense,False,,,,thorn,0.0,,False,,,,mira,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,False,fuze,nomad,caveira,maestro,,5,1,4,1,attack,False,,,,ash,0,,False,,,,jackal,0,,False,,,,4,attack,True,,,,thermite,0,,False,,,,osa,1,,False,,,,4,attack,False,,,,buck,0,,False,,,,osa,0,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,melusi,0,,False,,,,1,defense,False,,,,thorn,1.0,,False,,,,mira,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Skyscraper,True,,,,,,7,4,3,1,defense,True,,,,mira,1,,False,,,,caveira,0,,False,,,,2,defense,True,,,,alibi,1,,True,,,,mira,1,,False,,,,3,defense,False,,,,solis,0,,False,,,,echo,1,,False,,,,1,attack,False,,,,finka,0.0,,False,,,,flores,0,,False,,,,2,attack,True,,,,zofia,1.0,,False,,,,thermite,1,,False,,,,2,attack,False,,,,nokk,0.0,,True,,,,zofia,0,,True,,,,1,defense,True,,,,tubarao,1.0,,True,,,,warden,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,False,,,,,,7,3,4,1,defense,False,,,,thorn,0,,False,,,,echo,1,,False,,,,1,defense,False,,,,bandit,0,,False,,,,echo,0,,False,,,,3,defense,True,,,,alibi,0,,False,,,,echo,0,,False,,,,1,attack,True,,,,striker,1.0,,False,,,,flores,0,,False,,,,3,attack,False,,,,striker,0.0,,False,,,,osa,0,,False,,,,1,attack,True,,,,hibana,0.0,,True,,,,iq,3,,True,,,,1,defense,False,,,,alibi,0.0,,False,,,,echo,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,False,,,,,,6,1,5,1,attack,False,,,,zero,0,,False,,,,finka,0,,False,,,,2,attack,False,,,,buck,0,,False,,,,fuze,0,,False,,,,4,attack,True,,,,finka,0,,False,,,,fuze,0,,False,,,,1,defense,False,,,,melusi,0.0,,False,,,,echo,0,,False,,,,4,defense,False,,,,melusi,1.0,,False,,,,echo,0,,False,,,,1,defense,False,,,,warden,0.0,,False,,,,echo,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,False,,,,,,7,3,4,1,defense,True,,,,caveira,2,,False,,,,melusi,1,,False,,,,2,defense,True,,,,caveira,2,,False,,,,melusi,0,,False,,,,4,defense,True,,,,caveira,0,,False,,,,kaid,0,,True,,,,1,attack,False,,,,brava,0.0,,False,,,,iana,0,,False,,,,2,attack,False,,,,brava,0.0,,False,,,,iana,1,,False,,,,4,attack,False,,,,brava,0.0,,False,,,,iana,4,,False,,,,1,defense,False,,,,caveira,0.0,,False,,,,melusi,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,True,,,,,,7,4,3,1,defense,True,,,,alibi,1,,False,,,,melusi,2,,True,,,,4,defense,False,,,,alibi,0,,False,,,,melusi,0,,False,,,,2,defense,True,,,,alibi,0,,True,,,,melusi,2,,True,,,,2,attack,False,,,,osa,1.0,,False,,,,iana,0,,False,,,,3,attack,False,,,,osa,1.0,,False,,,,iana,0,,False,,,,1,attack,True,,,,grim,0.0,,True,,,,iana,1,,True,,,,2,attack,True,,,,nomad,0.0,,False,,,,iana,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,True,,,,,,7,4,3,1,defense,True,,,,caveira,0,,False,,,,melusi,0,,False,,,,4,defense,True,,,,caveira,0,,True,,,,melusi,1,,True,,,,2,defense,True,,,,caveira,0,,True,,,,melusi,3,,True,,,,1,attack,False,,,,nomad,0.0,,False,,,,iana,0,,False,,,,4,attack,False,,,,nomad,0.0,,False,,,,iana,3,,False,,,,2,attack,False,,,,nomad,0.0,,False,,,,iana,0,,False,,,,4,defense,True,,,,caveira,1.0,,True,,,,melusi,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,False,,,,,,7,3,4,1,attack,False,,,,hibana,0,,False,,,,iana,0,,False,,,,2,attack,False,,,,hibana,2,,False,,,,iana,2,,False,,,,3,attack,False,,,,hibana,1,,False,,,,iana,0,,False,,,,1,defense,True,,,,caveira,0.0,,True,,,,mute,0,,True,,,,4,defense,True,,,,caveira,1.0,,False,,,,mute,0,,False,,,,2,defense,True,,,,caveira,3.0,,True,,,,mute,1,,True,,,,1,attack,False,,,,hibana,1.0,,False,,,,iana,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,True,,,,,,5,4,1,1,attack,True,,,,nomad,3,,True,,,,iana,1,,False,,,,1,attack,True,,,,nomad,3,,True,,,,iana,0,,False,,,,1,attack,False,,,,nomad,0,,False,,,,iana,0,,False,,,,4,defense,True,,,,caveira,0.0,,False,,,,smoke,1,,True,,,,1,defense,True,,,,caveira,1.0,,True,,,,smoke,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lair,False,,,,,,7,3,4,1,defense,False,,,,thorn,1,,False,,,,smoke,0,,False,,,,1,defense,True,,,,caveira,2,,True,,,,smoke,1,,True,,,,3,defense,True,,,,caveira,1,,True,,,,smoke,0,,True,,,,1,attack,False,,,,nomad,0.0,,False,,,,iana,2,,False,,,,4,attack,True,,,,nomad,3.0,,False,,,,iana,1,,False,,,,2,attack,False,,,,nomad,0.0,,False,,,,iana,2,,False,,,,1,defense,False,,,,caveira,0.0,,False,,,,smoke,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kanal,True,,,,,,4,4,0,1,attack,True,,,,nomad,1,,True,,,,iana,2,,True,,,,1,attack,True,,,,nomad,3,,True,,,,iana,2,,True,,,,4,attack,True,,,,nomad,0,,False,,,,iana,2,,True,,,,1,defense,True,,,,caveira,0.0,,False,,,,smoke,3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,7,3,4,1,defense,False,,,,caveira,0,,False,,,,smoke,0,,False,,,,1,defense,False,,,,caveira,0,,False,,,,mute,2,,False,,,,1,defense,True,,,,caveira,0,,True,,,,mute,1,,True,,,,1,attack,False,,,,nomad,0.0,,False,,,,iana,0,,False,,,,3,attack,True,,,,nomad,0.0,,True,,,,iana,0,,False,,,,3,attack,True,,,,nomad,0.0,,False,,,,iana,3,,True,,,,1,defense,False,,,,caveira,0.0,,False,,,,smoke,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,True,,,,,,4,4,0,1,defense,True,,,,caveira,2,,True,,,,smoke,0,,False,,,,2,defense,True,,,,caveira,1,,False,,,,smoke,1,,True,,,,3,defense,True,,,,caveira,0,,False,,,,smoke,0,,False,,,,1,attack,True,,,,nomad,0.0,,True,,,,iana,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,False,,,,,,5,1,4,1,defense,False,,,,caveira,1,,False,,,,vigil,1,,False,,,,1,defense,False,,,,thorn,1,,False,,,,vigil,1,,False,,,,1,defense,False,,,,caveira,0,,False,,,,smoke,2,,False,,,,1,attack,True,,,,nomad,2.0,,True,,,,iana,0,,True,,,,1,attack,False,,,,nomad,0.0,,False,,,,iana,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,True,,,,,,4,4,0,1,defense,True,,,,mira,1,,True,,,,frost,1,,False,,,,2,defense,True,,,,caveira,2,,True,,,,pulse,0,,True,,,,3,defense,True,,,,solis,0,,True,,,,rook,1,,False,,,,1,attack,True,,,,hibana,1.0,,True,,,,sledge,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Skyscraper,True,,,,,,5,4,1,1,defense,True,,,,caveira,1,,True,,,,melusi,1,,True,,,,2,defense,True,,,,caveira,0,,False,,,,melusi,0,,False,,,,4,defense,True,,,,caveira,1,,True,,,,melusi,3,,True,,,,1,attack,False,,,,nomad,0.0,,False,,,,sledge,0,,False,,,,2,attack,True,,,,ash,0.0,,True,,,,sledge,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,kali,dokkaebi,clash,fenrir,,5,1,4,1,attack,False,,,,iq,0,,False,,,,jackal,0,,False,,,,2,attack,True,,,,buck,1,,False,,,,ram,1,,True,,,,3,attack,False,,,,buck,0,,False,,,,ram,0,,False,,,,1,defense,False,,,,caveira,0.0,,False,,,,kapkan,0,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,maestro,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,True,dokkaebi,blitz,clash,caveira,,8,5,3,1,defense,True,,,,maestro,2,,True,,,,melusi,0,,True,,,,4,defense,False,,,,thorn,0,,False,,,,kaid,0,,False,,,,4,defense,True,,,,thorn,1,,True,,,,kaid,0,,True,,,,1,attack,False,,,,nomad,1.0,,False,,,,finka,2,,False,,,,4,attack,True,,,,nomad,0.0,,True,,,,ram,3,,True,,,,4,attack,False,,,,nomad,0.0,,False,,,,ram,0,,False,,,,1,defense,True,,,,thorn,1.0,,True,,,,melusi,1,,True,,,,1,attack,True,,,,nomad,1.0,,False,,,,finka,0,,False,,,,,,,,,,,,,,,,,,,,,,,
,Emerald,True,,,,,,6,4,2,1,defense,True,,,,kapkan,2,,True,,,,ela,0,,False,,,,2,defense,True,,,,kapkan,1,,False,,,,lesion,2,,True,,,,4,defense,False,,,,kapkan,0,,False,,,,ela,2,,False,,,,1,attack,True,,,,glaz,0.0,,True,,,,dokkaebi,0,,True,,,,4,attack,False,,,,glaz,0.0,,False,,,,dokkaebi,2,,False,,,,2,attack,True,,,,glaz,2.0,,True,,,,dokkaebi,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,True,,,,,,5,4,1,1,defense,False,,,,thorn,0,,False,,,,frost,1,,False,,,,1,defense,True,,,,thorn,0,,False,,,,ela,0,,False,,,,2,defense,True,,,,thorn,1,,True,,,,frost,2,,True,,,,2,attack,True,,,,brava,1.0,,False,,,,dokkaebi,0,,False,,,,1,attack,True,,,,brava,0.0,,True,,,,lion,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kanal,False,,,,,,4,0,4,1,attack,False,,,,brava,1,,False,,,,blitz,1,,False,,,,4,attack,False,,,,nomad,1,,False,,,,blitz,0,,False,,,,2,attack,False,,,,nomad,1,,False,,,,blitz,0,,True,,,,1,defense,False,,,,ela,1.0,,False,,,,mozzie,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,True,,,,,,5,4,1,1,attack,False,,,,nomad,1,,False,,,,brava,0,,False,,,,2,attack,True,,,,nomad,1,,True,,,,blitz,1,,False,,,,2,attack,True,,,,nomad,1,,True,,,,brava,1,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,melusi,0,,False,,,,4,defense,True,,,,thorn,0.0,,True,,,,melusi,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,True,,,,,,7,4,3,1,attack,False,,,,nomad,1,,False,,,,brava,0,,False,,,,4,attack,True,,,,ash,0,,False,,,,brava,2,,True,,,,2,attack,False,,,,nokk,1,,False,,,,iana,1,,False,,,,1,defense,True,,,,thorn,2.0,,True,,,,ela,2,,True,,,,4,defense,False,,,,thorn,1.0,,False,,,,ela,1,,False,,,,2,defense,True,,,,thorn,0.0,,False,,,,ela,1,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,ela,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,True,,,,,,4,4,0,1,defense,True,,,,lesion,0,,False,,,,caveira,2,,True,,,,4,defense,True,,,,kaid,0,,True,,,,caveira,0,,False,,,,2,defense,True,,,,aruni,0,,False,,,,doc,0,,False,,,,1,attack,True,,,,kali,0.0,,False,,,,buck,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
